glycan,binding,rfu
Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,15.7028
Galb1-4(6S)Glcb-Sp8,1,1019.7782
Galb1-4GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,-3.0560499999999973
Galb1-4GalNAcb1-3(Fuca1-2)Galb1-4GlcNAcb-Sp8,0,-1.5595249999999972
Galb1-4GlcNAcb1-3GalNAca-Sp8,0,-6.1935249999999975
Galb1-4GlcNAcb1-3GalNAc-Sp14,0,0.6217000000000006
Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,0,14.816725000000002
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,10.12515
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,5.638674999999999
Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,0,11.978325000000002
Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,0,25.17555
Galb1-4GlcNAcb1-6(Galb1-3)GalNAc-Sp14,0,-4.764249999999999
Galb1-4GlcNAcb-Sp0,0,12.511525000000002
Galb1-4GlcNAcb-Sp8,0,-3.878949999999999
Galb1-4GlcNAcb-Sp23,0,0.7673749999999995
Galb1-4Glcb-Sp8,0,4.267350000000002
GlcNAca1-6Galb1-4GlcNAcb-Sp8,0,3.8765
GlcNAcb1-2Galb1-3GalNAca-Sp8,0,-4.2142750000000015
GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp8,0,4.577449999999999
GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,0,9.599674999999998
GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAcb-Sp8,0,-27.70202500000001
GlcNAcb1-3GalNAca-Sp8,0,-1.6435749999999985
GlcNAcb1-3GalNAca-Sp14,0,-1.7158250000000024
GlcNAcb1-3Galb-Sp8,0,0.2075749999999985
GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,0.4318499999999972
GlcNAcb1-3Galb1-4Glcb-Sp0,0,17.839650000000006
GlcNAcb1-4-MDPLys,0,-4.447274999999994
GlcNAcb1-6(GlcNAcb1-4)GalNAca-Sp8,0,-8.984325000000002
GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,0,27.4106
GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,0,6.437075
GlcNAcb1-6GalNAca-Sp8,0,-0.8155249999999938
GlcNAcb1-6GalNAca-Sp14,0,18.409300000000005
GlcNAcb1-6Galb1-4GlcNAcb-Sp8,0,1.2157500000000017
Glca1-4Glcb-Sp8,0,15.3171
Glca1-6Glca1-6Glcb-Sp8,0,3.1475500000000025
Glcb1-4Glcb-Sp8,0,9.59105
Glcb1-6Glcb-Sp8,0,7.591975
G-ol-Sp8,0,14.44725
GlcAa-Sp8,0,11.449875
GlcAb-Sp8,0,15.251375000000005
GlcAb1-3Galb-Sp8,0,-3.3277500000000018
GlcAb1-6Galb-Sp8,0,2.9535749999999936
KDNa2-3Galb1-3GlcNAcb-Sp0,0,-4.131949999999996
KDNa2-3Galb1-4GlcNAcb-Sp0,1,2787.960575
Mana1-2Mana1-2Mana1-3Mana-Sp9,0,-4.088024999999998
Mana1-2Mana1-6(Mana1-2Mana1-3)Mana-Sp9,0,-0.3799000000000028
Mana1-2Mana1-3Mana-Sp9,0,0.8052499999999991
Manb1-4GlcNAcb-Sp0,0,5.521300000000004
(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,1,6087.570975000002
Fuca1-2(6S)Galb1-4GlcNAcb-Sp0,0,-3.3230249999999995
Fuca1-2Galb1-4(6S)GlcNAcb-Sp8,0,4.563575000000002
