glycan,binding,rfu
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,11.495
Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,20.976099999999988
Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp0,0,29.844624999999994
Galb1-4GlcNAcb1-3Galb1-4Glcb-Sp8,0,47.25585
Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp8,0,49.0628
Galb1-4GlcNAcb1-6(Galb1-3)GalNAc-Sp14,0,10.12095
Galb1-4GlcNAcb-Sp0,0,22.62547500000001
Galb1-4GlcNAcb-Sp8,0,30.67110000000001
Galb1-4GlcNAcb-Sp23,0,13.589025
Galb1-4Glcb-Sp0,0,13.294825000000005
Galb1-4Glcb-Sp8,0,11.677625
GlcNAca1-3Galb1-4GlcNAcb-Sp8,0,75.18314999999998
GlcNAca1-6Galb1-4GlcNAcb-Sp8,0,36.07740000000001
GlcNAcb1-2Galb1-3GalNAca-Sp8,0,42.46339999999999
GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp8,0,8.308225
GlcNAcb1-6(GlcNAcb1-3)GalNAca-Sp14,0,11.143125
GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAcb-Sp8,0,26.645674999999994
GlcNAcb1-3GalNAca-Sp8,0,48.194275
GlcNAcb1-3GalNAca-Sp14,0,21.4568
GlcNAcb1-3Galb1-4GlcNAcb-Sp8,0,41.976125
GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,0,54.2631
GlcNAcb1-3Galb1-4Glcb-Sp0,0,32.31285
GlcNAcb1-4-MDPLys,0,32.9319
GlcNAcb1-4Galb1-4GlcNAcb-Sp8,0,25.767675
GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-4GlcNAcb1-Sp8,0,26.256525
GlcNAcb1-4GlcNAcb1-4GlcNAcb-Sp8,0,33.698925
GlcNAcb1-6GalNAca-Sp8,0,36.99584999999999
GlcNAcb1-6GalNAca-Sp14,0,44.378925
GlcNAcb1-6Galb1-4GlcNAcb-Sp8,0,14.409375
Glca1-4Glca-Sp8,0,14.83025
Glca1-6Glca1-6Glcb-Sp8,0,22.126275
Glcb1-4Glcb-Sp8,0,10.226625000000002
Glcb1-6Glcb-Sp8,0,11.244550000000006
G-ol-Sp8,0,18.676075
GlcAa-Sp8,0,21.094175
GlcAb-Sp8,0,34.209975
GlcAb1-3Galb-Sp8,0,18.042025
GlcAb1-6Galb-Sp8,0,19.960675
KDNa2-3Galb1-3GlcNAcb-Sp0,0,23.05135
KDNa2-3Galb1-4GlcNAcb-Sp0,0,13.920474999999998
Mana1-2Mana1-2Mana1-3Mana-Sp9,0,3.8201250000000018
Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,0,59.64169999999999
Mana1-2Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,1,557.9671249999999
Mana1-2Mana1-2Mana1-6(Mana1-3)Mana-Sp9,1,3449.1529
(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,0,41.86675
